Location,Latitude,Longitude,Country,SeverityScore,IncidentsTotal
POINT(-117.01066 32.51451),"32.515","-117.011",Mexico,0.024,"6"
POINT(-117.01583 32.52871),"32.529","-117.016",Mexico,0.024,"8"
POINT(-116.96386 32.50547),"32.505","-116.964",Mexico,0.014,"3"
POINT(-116.98247 32.44792),"32.448","-116.982",Mexico,0.133,"5"
POINT(-116.89374 32.5453),"32.545","-116.894",Mexico,0.038,"4"
POINT(-117.00889 32.52255),"32.523","-117.009",Mexico,0.023,"5"
POINT(-116.89789 32.49881),"32.499","-116.898",Mexico,0.134,"11"
POINT(-116.97446 32.50919),"32.509","-116.974",Mexico,0.271,"18"
POINT(-116.95031 32.49964),"32.5","-116.95",Mexico,0.017,"13"
POINT(-117.009 32.49038),"32.49","-117.009",Mexico,0.082,"14"
POINT(-116.98063 32.50788),"32.508","-116.981",Mexico,0.04,"4"
POINT(-116.91006 32.53288),"32.533","-116.91",Mexico,0.033,"3"
POINT(-116.84877 32.49051),"32.491","-116.849",Mexico,0.26,"15"
POINT(-117.02428 32.52191),"32.522","-117.024",Mexico,0.068,"15"
POINT(-117.01916 32.52327),"32.523","-117.019",Mexico,0.026,"3"
POINT(-116.92572 32.50791),"32.508","-116.926",Mexico,0.043,"6"
POINT(-116.98452 32.52198),"32.522","-116.985",Mexico,0.012,"3"
POINT(-116.94866 32.4913),"32.491","-116.949",Mexico,0.061,"3"
POINT(-116.95748 32.50493),"32.505","-116.957",Mexico,0.035,"34"
POINT(-116.98696 32.51491),"32.515","-116.987",Mexico,0.009,"6"
POINT(-116.91746 32.49999),"32.5","-116.917",Mexico,0.018,"3"
POINT(-116.86038 32.475),"32.475","-116.86",Mexico,0.02,"3"
POINT(-116.98013 32.50929),"32.509","-116.98",Mexico,0.093,"4"
POINT(-116.99828 32.51211),"32.512","-116.998",Mexico,0.042,"17"
POINT(-116.92577 32.46121),"32.461","-116.926",Mexico,0.044,"29"
POINT(-117.01446 32.52857),"32.529","-117.014",Mexico,0.067,"15"
POINT(-116.94818 32.54666),"32.547","-116.948",Mexico,0.007,"5"
POINT(-116.99113 32.50741),"32.507","-116.991",Mexico,0.029,"3"
POINT(-117.01728 32.52532),"32.525","-117.017",Mexico,0.068,"13"
POINT(-116.92108 32.47664),"32.477","-116.921",Mexico,0.013,"3"
POINT(-117.04528 32.53225),"32.532","-117.045",Mexico,0.03,"3"
POINT(-116.98452 32.51557),"32.516","-116.985",Mexico,0.045,"15"
POINT(-117.00936 32.5329),"32.533","-117.009",Mexico,0.041,"6"
POINT(-116.96544 32.51076),"32.511","-116.965",Mexico,0.032,"3"
POINT(-116.98177 32.44871),"32.449","-116.982",Mexico,0.313,"103"
POINT(-116.88941 32.50377),"32.504","-116.889",Mexico,0.059,"5"
POINT(-116.96497 32.50669),"32.507","-116.965",Mexico,0.055,"10"
POINT(-116.98056 32.51527),"32.515","-116.981",Mexico,0.024,"6"
POINT(-117.03109 32.5233),"32.523","-117.031",Mexico,0.044,"3"
POINT(-117.00642 32.51352),"32.514","-117.006",Mexico,0.022,"7"
POINT(-117.0104 32.52469),"32.525","-117.01",Mexico,0.009,"3"
POINT(-116.99987 32.51702),"32.517","-117",Mexico,0.013,"12"
POINT(-117.01498 32.53542),"32.535","-117.015",Mexico,0.082,"4"
POINT(-116.92809 32.50115),"32.501","-116.928",Mexico,0.089,"16"
POINT(-116.97624 32.4561),"32.456","-116.976",Mexico,0.228,"24"
POINT(-116.97344 32.50908),"32.509","-116.973",Mexico,0.045,"10"
POINT(-116.60426 31.84854),"31.849","-116.604",Mexico,0.006,"3"
POINT(-116.5991 31.82292),"31.823","-116.599",Mexico,0.072,"64"
POINT(-116.59361 31.79491),"31.795","-116.594",Mexico,0.035,"6"
POINT(-116.59279 31.79096),"31.791","-116.593",Mexico,0.087,"80"
POINT(-116.57502 31.87738),"31.877","-116.575",Mexico,0.011,"7"
POINT(-116.6026 31.84006),"31.84","-116.603",Mexico,0.026,"5"
POINT(-116.59485 31.80161),"31.802","-116.595",Mexico,0.294,"248"
POINT(-116.6011 31.83215),"31.832","-116.601",Mexico,0.007,"4"
POINT(-116.61936 31.86665),"31.867","-116.619",Mexico,0.066,"7"
POINT(-116.6066 31.83731),"31.837","-116.607",Mexico,0.037,"4"
POINT(-116.60497 31.85111),"31.851","-116.605",Mexico,0.026,"14"
POINT(-116.59772 31.81596),"31.816","-116.598",Mexico,0.039,"14"
POINT(-116.61669 31.85394),"31.854","-116.617",Mexico,0.135,"43"
POINT(-116.59611 31.8077),"31.808","-116.596",Mexico,0.018,"7"
POINT(-116.598 31.81685),"31.817","-116.598",Mexico,0.079,"16"
POINT(-116.59949 31.82519),"31.825","-116.599",Mexico,0.006,"5"
POINT(-116.60236 31.83788),"31.838","-116.602",Mexico,0.021,"4"
POINT(-116.58024 31.85976),"31.86","-116.58",Mexico,0.035,"6"
POINT(-116.618 31.85587),"31.856","-116.618",Mexico,0.012,"3"
POINT(-116.607 31.86267),"31.863","-116.607",Mexico,0.082,"105"
POINT(-116.63006 31.86207),"31.862","-116.63",Mexico,0.124,"49"
POINT(-116.59648 31.81),"31.81","-116.596",Mexico,0.052,"18"
POINT(-116.59418 31.86504),"31.865","-116.594",Mexico,0.083,"8"
POINT(-116.59267 31.78994),"31.79","-116.593",Mexico,0.005,"4"
POINT(-116.59476 31.80118),"31.801","-116.595",Mexico,0.028,"5"
POINT(-116.59688 31.81142),"31.811","-116.597",Mexico,0.027,"15"
POINT(-116.6275 31.86227),"31.862","-116.627",Mexico,0.022,"10"
POINT(-116.61888 31.85693),"31.857","-116.619",Mexico,0.023,"7"
POINT(-116.61658 31.87189),"31.872","-116.617",Mexico,0.004,"3"
POINT(-116.60652 31.85978),"31.86","-116.607",Mexico,0.053,"61"
POINT(-116.5935 31.86207),"31.862","-116.593",Mexico,0.015,"7"
POINT(-116.6056 31.86272),"31.863","-116.606",Mexico,0.012,"3"
POINT(-116.59555 31.80457),"31.805","-116.596",Mexico,0.03,"12"
POINT(-116.59133 31.8653),"31.865","-116.591",Mexico,0.136,"17"
POINT(-116.57923 31.87326),"31.873","-116.579",Mexico,0.014,"3"
POINT(-116.60265 31.8467),"31.847","-116.603",Mexico,0.046,"13"
POINT(-116.57392 31.87456),"31.875","-116.574",Mexico,0.042,"8"
POINT(-116.59604 31.84757),"31.848","-116.596",Mexico,0.195,"35"
POINT(-116.60055 31.83028),"31.83","-116.601",Mexico,0.244,"193"
POINT(-116.60822 31.84576),"31.846","-116.608",Mexico,0.029,"7"
POINT(-116.60583 31.85672),"31.857","-116.606",Mexico,0.04,"14"
POINT(-116.59919 31.82358),"31.824","-116.599",Mexico,0.047,"10"
POINT(-116.58892 31.77535),"31.775","-116.589",Mexico,0.017,"10"
POINT(-116.60767 31.84287),"31.843","-116.608",Mexico,0.13,"18"
POINT(-116.57997 31.85833),"31.858","-116.58",Mexico,0.009,"3"
POINT(-116.60001 31.82678),"31.827","-116.6",Mexico,0.036,"8"
POINT(-116.59979 31.84705),"31.847","-116.6",Mexico,0.28,"21"
POINT(-116.58046 31.86073),"31.861","-116.58",Mexico,0.019,"4"
POINT(-116.59156 31.78421),"31.784","-116.592",Mexico,0.022,"17"
POINT(-116.60254 31.86336),"31.863","-116.603",Mexico,0.206,"7"
POINT(-116.58096 31.87203),"31.872","-116.581",Mexico,0.028,"7"
POINT(-116.60133 31.83352),"31.834","-116.601",Mexico,0.018,"7"
POINT(-116.60076 31.8306),"31.831","-116.601",Mexico,0.01,"4"
POINT(-116.59945 31.82397),"31.824","-116.599",Mexico,0.021,"12"
POINT(-116.59783 31.81674),"31.817","-116.598",Mexico,0.017,"7"
POINT(-116.59014 31.86518),"31.865","-116.59",Mexico,0.057,"3"
POINT(-116.57961 31.85007),"31.85","-116.58",Mexico,0.052,"10"
POINT(-116.58251 31.8663),"31.866","-116.583",Mexico,0.081,"38"
POINT(-116.61053 31.88043),"31.88","-116.611",Mexico,0.057,"4"
POINT(-116.60837 31.86955),"31.87","-116.608",Mexico,0.056,"7"
POINT(-116.60666 31.86069),"31.861","-116.607",Mexico,0.058,"31"
POINT(-116.59813 31.86403),"31.864","-116.598",Mexico,0.321,"67"
POINT(-116.60147 31.83504),"31.835","-116.601",Mexico,0.07,"45"
POINT(-116.60401 31.84723),"31.847","-116.604",Mexico,0.018,"5"
POINT(-116.60178 31.83743),"31.837","-116.602",Mexico,0.022,"7"
POINT(-116.59388 31.79654),"31.797","-116.594",Mexico,0.087,"82"
POINT(-116.58272 31.86816),"31.868","-116.583",Mexico,0.065,"18"
POINT(-116.60552 31.85998),"31.86","-116.606",Mexico,0.009,"3"
POINT(-116.59669 31.81031),"31.81","-116.597",Mexico,0.038,"49"
POINT(-116.605 31.8527),"31.853","-116.605",Mexico,0.021,"4"
POINT(-116.60446 31.85004),"31.85","-116.604",Mexico,0.03,"18"
POINT(-116.59849 31.8196),"31.82","-116.598",Mexico,0.026,"19"
POINT(-116.6005 31.82993),"31.83","-116.6",Mexico,0.035,"28"
POINT(-116.60233 31.83911),"31.839","-116.602",Mexico,0.016,"7"
POINT(-116.58337 31.84944),"31.849","-116.583",Mexico,0.224,"33"
POINT(-116.61415 31.85057),"31.851","-116.614",Mexico,0.06,"5"
POINT(-116.59426 31.86402),"31.864","-116.594",Mexico,0.044,"10"
POINT(-116.58169 31.87067),"31.871","-116.582",Mexico,0.048,"30"
POINT(-116.60632 31.85821),"31.858","-116.606",Mexico,0.034,"6"
POINT(-116.59123 31.78252),"31.783","-116.591",Mexico,0.072,"122"
POINT(-116.59786 31.86407),"31.864","-116.598",Mexico,0.023,"3"
POINT(-116.62893 31.86251),"31.863","-116.629",Mexico,0.04,"9"
POINT(-116.5984 31.81878),"31.819","-116.598",Mexico,0.047,"49"
POINT(-116.62146 31.85916),"31.859","-116.621",Mexico,0.207,"76"
POINT(-116.59424 31.79784),"31.798","-116.594",Mexico,0.011,"4"
POINT(-116.60944 31.87485),"31.875","-116.609",Mexico,0.022,"6"
POINT(-116.60993 31.87736),"31.877","-116.61",Mexico,0.1,"14"
POINT(-116.60287 31.84638),"31.846","-116.603",Mexico,0.064,"15"
POINT(-116.63153 31.86135),"31.861","-116.632",Mexico,0.048,"14"
POINT(-116.59427 31.84744),"31.847","-116.594",Mexico,0.042,"3"
POINT(-116.59739 31.81445),"31.814","-116.597",Mexico,0.046,"41"
POINT(-116.59223 31.78848),"31.788","-116.592",Mexico,0.01,"5"
POINT(-116.59885 31.82133),"31.821","-116.599",Mexico,0.044,"16"
POINT(-116.63255 31.86071),"31.861","-116.633",Mexico,0.271,"76"
POINT(-116.60378 31.84631),"31.846","-116.604",Mexico,0.042,"41"
POINT(-116.60916 31.85022),"31.85","-116.609",Mexico,0.011,"7"
POINT(-116.61107 31.88313),"31.883","-116.611",Mexico,0.031,"8"
POINT(-116.60308 31.84288),"31.843","-116.603",Mexico,0.042,"18"
POINT(-116.60295 31.84177),"31.842","-116.603",Mexico,0.027,"61"
POINT(-116.58091 31.86249),"31.862","-116.581",Mexico,0.032,"10"
POINT(-116.59589 31.80605),"31.806","-116.596",Mexico,0.019,"7"
POINT(-116.60925 31.87368),"31.874","-116.609",Mexico,0.087,"17"
POINT(-116.60554 31.8557),"31.856","-116.606",Mexico,0.039,"52"
POINT(-116.60805 31.86766),"31.868","-116.608",Mexico,0.041,"9"
POINT(-116.62748 31.86517),"31.865","-116.627",Mexico,0.011,"3"
POINT(-115.44788 32.62105),"32.621","-115.448",Mexico,0.153,"5"
POINT(-115.46843 32.64242),"32.642","-115.468",Mexico,0.012,"3"
POINT(-115.4605 32.63084),"32.631","-115.46",Mexico,0.032,"7"
POINT(-115.47233 32.62392),"32.624","-115.472",Mexico,1.207,"21"
POINT(-115.34443 32.57186),"32.572","-115.344",Mexico,0.196,"28"
POINT(-115.44167 32.61483),"32.615","-115.442",Mexico,0.019,"3"
POINT(-115.43913 32.61244),"32.612","-115.439",Mexico,0.096,"6"
POINT(-115.46845 32.64382),"32.644","-115.468",Mexico,0.021,"4"
POINT(-115.46576 32.63691),"32.637","-115.466",Mexico,0.049,"11"
POINT(-115.44862 32.62149),"32.621","-115.449",Mexico,0.139,"6"
POINT(-115.33642 32.56878),"32.569","-115.336",Mexico,0.069,"24"
POINT(-115.47785 32.64405),"32.644","-115.478",Mexico,0.062,"7"
POINT(-115.43826 32.61231),"32.612","-115.438",Mexico,0.041,"3"
POINT(-115.45859 32.62917),"32.629","-115.459",Mexico,0.257,"54"
POINT(-115.43249 32.66333),"32.663","-115.432",Mexico,0.059,"5"
POINT(-115.41224 32.57499),"32.575","-115.412",Mexico,0.198,"10"
POINT(-115.44091 32.61479),"32.615","-115.441",Mexico,0.066,"31"
POINT(-115.34995 32.49917),"32.499","-115.35",Mexico,0.341,"9"
POINT(-115.50572 32.645),"32.645","-115.506",Mexico,0.024,"3"
POINT(-115.48784 32.65519),"32.655","-115.488",Mexico,0.023,"3"
POINT(-115.45477 32.62585),"32.626","-115.455",Mexico,0.018,"3"
POINT(-115.46131 32.59827),"32.598","-115.461",Mexico,0.083,"6"
POINT(-115.44761 32.63512),"32.635","-115.448",Mexico,0.037,"3"
POINT(-115.43845 32.61092),"32.611","-115.438",Mexico,0.085,"3"
POINT(-117.05964 32.36504),"32.365","-117.06",Mexico,0.064,"3"
POINT(-117.05724 32.3818),"32.382","-117.057",Mexico,0.08,"12"
POINT(-117.05316 32.34568),"32.346","-117.053",Mexico,0.111,"15"
POINT(-117.0519 32.3336),"32.334","-117.052",Mexico,0.088,"3"
POINT(-117.05428 32.38816),"32.388","-117.054",Mexico,0.232,"3"
POINT(-117.05001 32.32544),"32.325","-117.05",Mexico,0.018,"3"
POINT(-117.05728 32.38014),"32.38","-117.057",Mexico,0.123,"46"
POINT(-117.03981 32.29751),"32.298","-117.04",Mexico,0.017,"3"
POINT(-117.05889 32.35949),"32.359","-117.059",Mexico,0.042,"3"
POINT(-117.05722 32.38314),"32.383","-117.057",Mexico,0.063,"10"
POINT(-117.05748 32.37646),"32.376","-117.057",Mexico,0.003,"3"
POINT(-117.04727 32.39099),"32.391","-117.047",Mexico,0.145,"6"
POINT(-117.05633 32.38979),"32.39","-117.056",Mexico,0.014,"4"
POINT(-117.05724 32.37874),"32.379","-117.057",Mexico,0.065,"16"
POINT(-117.05701 32.3856),"32.386","-117.057",Mexico,0.096,"79"
POINT(-117.05588 32.39124),"32.391","-117.056",Mexico,0.069,"14"
POINT(-117.0571 32.38442),"32.384","-117.057",Mexico,0.047,"25"
POINT(-117.05809 32.37347),"32.373","-117.058",Mexico,0.09,"7"
POINT(-117.04483 32.31179),"32.312","-117.045",Mexico,0.051,"7"
POINT(-117.04501 32.31237),"32.312","-117.045",Mexico,0.089,"19"
POINT(-117.05714 32.37763),"32.378","-117.057",Mexico,0.064,"17"
POINT(-110.33386 24.12401),"24.124","-110.334",Mexico,0.03,"3"
POINT(-110.33473 24.10227),"24.102","-110.335",Mexico,0.019,"3"
POINT(-110.33607 24.12207),"24.122","-110.336",Mexico,0.022,"3"
POINT(-110.32829 24.12897),"24.129","-110.328",Mexico,0.212,"5"
POINT(-110.3322 24.10185),"24.102","-110.332",Mexico,0.027,"3"
POINT(-113.37536 27.62767),"27.628","-113.375",Mexico,0.572,"4"
POINT(-111.68384 25.05531),"25.055","-111.684",Mexico,0.13,"6"
POINT(-110.03943 22.97869),"22.979","-110.039",Mexico,1.637,"14"
POINT(-109.92989 22.90149),"22.901","-109.93",Mexico,0.119,"6"
POINT(-91.73693 17.93815),"17.938","-91.737",Mexico,0.448,"9"
POINT(-91.81098 18.64608),"18.646","-91.811",Mexico,0.085,"4"
POINT(-91.80781 18.65136),"18.651","-91.808",Mexico,0.012,"3"
POINT(-91.82486 18.66037),"18.66","-91.825",Mexico,0.032,"3"
POINT(-91.81601 18.64595),"18.646","-91.816",Mexico,0.023,"3"
POINT(-91.81638 18.65684),"18.657","-91.816",Mexico,0.01,"3"
POINT(-91.81794 18.64461),"18.645","-91.818",Mexico,0.02,"6"
POINT(-91.80794 18.66497),"18.665","-91.808",Mexico,0.189,"17"
POINT(-89.25911 18.48907),"18.489","-89.259",Mexico,1.625,"10"
POINT(-90.04353 20.33264),"20.333","-90.044",Mexico,1.43,"64"
POINT(-90.04769 20.31407),"20.314","-90.048",Mexico,0.693,"25"
POINT(-90.04336 20.33437),"20.334","-90.043",Mexico,0.232,"10"
POINT(-90.39199 19.92878),"19.929","-90.392",Mexico,0.277,"35"
POINT(-90.7035 19.50018),"19.5","-90.703",Mexico,0.326,"11"
POINT(-90.71903 19.35981),"19.36","-90.719",Mexico,0.148,"7"
POINT(-90.70354 19.5029),"19.503","-90.704",Mexico,2.146,"63"
POINT(-90.84688 18.61652),"18.617","-90.847",Mexico,0.59,"20"
POINT(-90.8415 18.61603),"18.616","-90.841",Mexico,0.73,"15"
POINT(-90.94387 18.62554),"18.626","-90.944",Mexico,1.625,"32"
POINT(-90.92875 18.62409),"18.624","-90.929",Mexico,0.315,"6"
POINT(-90.83991 18.61586),"18.616","-90.84",Mexico,0.077,"5"
POINT(-105.1904 27.73016),"27.73","-105.19",Mexico,0.031,"3"
POINT(-106.47406 31.53339),"31.533","-106.474",Mexico,0.17,"11"
POINT(-106.4751 31.67146),"31.671","-106.475",Mexico,0.041,"3"
POINT(-106.43608 31.68389),"31.684","-106.436",Mexico,0.054,"17"
POINT(-106.40483 31.69211),"31.692","-106.405",Mexico,0.068,"8"
POINT(-106.37993 31.69058),"31.691","-106.38",Mexico,0.024,"4"
POINT(-106.4246 31.69342),"31.693","-106.425",Mexico,0.027,"4"
POINT(-106.44969 31.70996),"31.71","-106.45",Mexico,0.132,"55"
POINT(-106.47722 31.6892),"31.689","-106.477",Mexico,0.021,"3"
POINT(-106.47389 31.72031),"31.72","-106.474",Mexico,0.123,"13"
POINT(-106.35655 31.64826),"31.648","-106.357",Mexico,0.021,"9"
POINT(-106.42517 31.74033),"31.74","-106.425",Mexico,0.025,"5"
POINT(-106.42441 31.68389),"31.684","-106.424",Mexico,0.071,"12"
POINT(-106.43193 31.71853),"31.719","-106.432",Mexico,0.011,"3"
POINT(-106.45136 31.71572),"31.716","-106.451",Mexico,0.069,"29"
POINT(-106.43035 31.65505),"31.655","-106.43",Mexico,0.025,"13"
POINT(-106.45308 31.7165),"31.717","-106.453",Mexico,0.028,"4"
POINT(-106.40857 31.67846),"31.678","-106.409",Mexico,0.028,"4"
POINT(-106.42972 31.65644),"31.656","-106.43",Mexico,0.1,"37"
POINT(-106.48247 31.69749),"31.697","-106.482",Mexico,0.075,"3"
POINT(-106.44687 31.65058),"31.651","-106.447",Mexico,0.567,"19"
POINT(-106.4018 31.70451),"31.705","-106.402",Mexico,0.082,"39"
POINT(-106.45146 31.62525),"31.625","-106.451",Mexico,0.03,"3"
POINT(-106.37983 31.64551),"31.646","-106.38",Mexico,0.056,"3"
POINT(-106.43375 31.64683),"31.647","-106.434",Mexico,0.008,"3"
POINT(-106.35079 31.59642),"31.596","-106.351",Mexico,0.206,"6"
POINT(-106.45143 31.60839),"31.608","-106.451",Mexico,0.012,"5"
POINT(-106.4526 31.71308),"31.713","-106.453",Mexico,0.014,"3"
POINT(-106.39947 31.71119),"31.711","-106.399",Mexico,0.011,"3"
POINT(-106.43948 31.67157),"31.672","-106.439",Mexico,0.07,"62"
POINT(-106.42436 31.70183),"31.702","-106.424",Mexico,0.009,"3"
POINT(-106.42635 31.72477),"31.725","-106.426",Mexico,0.021,"3"
POINT(-106.47031 31.54678),"31.547","-106.47",Mexico,0.216,"15"
POINT(-106.4407 31.69496),"31.695","-106.441",Mexico,0.038,"28"
POINT(-106.42503 31.72459),"31.725","-106.425",Mexico,0.015,"6"
POINT(-106.48869 31.71984),"31.72","-106.489",Mexico,0.022,"3"
POINT(-106.46727 31.55457),"31.555","-106.467",Mexico,0.252,"30"
POINT(-106.42483 31.70594),"31.706","-106.425",Mexico,0.047,"25"
POINT(-106.47901 31.6868),"31.687","-106.479",Mexico,0.081,"10"
POINT(-106.38233 31.69792),"31.698","-106.382",Mexico,0.033,"8"
POINT(-106.40215 31.6652),"31.665","-106.402",Mexico,0.032,"8"
POINT(-106.35772 31.64828),"31.648","-106.358",Mexico,0.012,"3"
POINT(-106.40193 31.70329),"31.703","-106.402",Mexico,0.034,"24"
POINT(-106.39875 31.60677),"31.607","-106.399",Mexico,0.023,"3"
POINT(-106.43294 31.74763),"31.748","-106.433",Mexico,0.182,"5"
POINT(-106.4246 31.71717),"31.717","-106.425",Mexico,0.012,"3"
POINT(-106.43907 31.67288),"31.673","-106.439",Mexico,0.025,"9"
POINT(-106.43785 31.71081),"31.711","-106.438",Mexico,0.033,"3"
POINT(-106.42473 31.69219),"31.692","-106.425",Mexico,0.067,"9"
POINT(-106.37073 31.64362),"31.644","-106.371",Mexico,0.086,"9"
POINT(-106.46356 31.71932),"31.719","-106.464",Mexico,0.018,"3"
POINT(-106.45385 31.73774),"31.738","-106.454",Mexico,0.028,"5"
POINT(-106.42442 31.71357),"31.714","-106.424",Mexico,0.015,"3"
POINT(-106.42502 31.73743),"31.737","-106.425",Mexico,0.018,"6"
POINT(-106.37884 31.6768),"31.677","-106.379",Mexico,0.121,"24"
POINT(-106.45085 31.7207),"31.721","-106.451",Mexico,0.016,"5"
POINT(-106.44868 31.61438),"31.614","-106.449",Mexico,0.11,"8"
POINT(-106.3745 31.68646),"31.686","-106.374",Mexico,0.043,"16"
POINT(-106.44159 31.69501),"31.695","-106.442",Mexico,0.045,"11"
POINT(-106.40728 31.68368),"31.684","-106.407",Mexico,0.036,"10"
POINT(-106.39324 31.6678),"31.668","-106.393",Mexico,0.516,"30"
POINT(-106.436 31.68511),"31.685","-106.436",Mexico,0.027,"5"
POINT(-106.38934 31.6351),"31.635","-106.389",Mexico,0.03,"3"
POINT(-106.37562 31.63189),"31.632","-106.376",Mexico,0.016,"4"
POINT(-106.38283 31.64653),"31.647","-106.383",Mexico,0.122,"19"
POINT(-106.4788 31.73897),"31.739","-106.479",Mexico,0.032,"3"
POINT(-106.40282 31.70166),"31.702","-106.403",Mexico,0.024,"4"
POINT(-106.45555 31.70702),"31.707","-106.456",Mexico,0.04,"17"
POINT(-106.42932 31.65766),"31.658","-106.429",Mexico,0.1,"74"
POINT(-106.44532 31.71379),"31.714","-106.445",Mexico,0.025,"12"
POINT(-106.47654 31.67701),"31.677","-106.477",Mexico,0.055,"8"
POINT(-106.42167 31.66513),"31.665","-106.422",Mexico,0.101,"11"
POINT(-106.42422 31.69037),"31.69","-106.424",Mexico,0.121,"78"
POINT(-106.33381 31.62221),"31.622","-106.334",Mexico,0.285,"6"
POINT(-106.42991 31.65551),"31.656","-106.43",Mexico,0.076,"27"
POINT(-106.46527 31.69772),"31.698","-106.465",Mexico,0.014,"3"
POINT(-106.44759 31.70696),"31.707","-106.448",Mexico,0.011,"3"
POINT(-106.43872 31.67455),"31.675","-106.439",Mexico,0.095,"43"
POINT(-106.42465 31.68224),"31.682","-106.425",Mexico,0.249,"32"
POINT(-106.45288 31.71099),"31.711","-106.453",Mexico,0.114,"10"
POINT(-106.45288 31.60455),"31.605","-106.453",Mexico,0.291,"99"
POINT(-106.38261 31.59636),"31.596","-106.383",Mexico,0.271,"6"
POINT(-106.446 31.69623),"31.696","-106.446",Mexico,0.036,"5"
POINT(-106.38725 31.67445),"31.674","-106.387",Mexico,0.051,"10"
POINT(-106.48434 31.70188),"31.702","-106.484",Mexico,0.199,"5"
POINT(-106.45081 31.72375),"31.724","-106.451",Mexico,0.01,"3"
POINT(-106.44715 31.70605),"31.706","-106.447",Mexico,0.072,"8"
POINT(-106.43739 31.68955),"31.69","-106.437",Mexico,0.04,"17"
POINT(-106.40421 31.69633),"31.696","-106.404",Mexico,0.045,"6"
POINT(-106.37721 31.68538),"31.685","-106.377",Mexico,0.08,"13"
POINT(-106.38525 31.64704),"31.647","-106.385",Mexico,0.256,"30"
POINT(-106.47233 31.54306),"31.543","-106.472",Mexico,0.06,"3"
POINT(-106.43769 31.67829),"31.678","-106.438",Mexico,0.094,"9"
POINT(-106.42442 31.72207),"31.722","-106.424",Mexico,0.016,"3"
POINT(-106.43905 31.69219),"31.692","-106.439",Mexico,0.011,"3"
POINT(-106.44497 31.71392),"31.714","-106.445",Mexico,0.008,"3"
POINT(-106.39955 31.60985),"31.61","-106.4",Mexico,0.033,"3"
POINT(-106.3524 31.6472),"31.647","-106.352",Mexico,0.103,"14"
POINT(-106.37913 31.64554),"31.646","-106.379",Mexico,0.048,"5"
POINT(-106.42489 31.67276),"31.673","-106.425",Mexico,0.057,"18"
POINT(-106.44408 31.71862),"31.719","-106.444",Mexico,0.016,"3"
POINT(-106.44053 31.7377),"31.738","-106.441",Mexico,0.049,"15"
POINT(-106.37895 31.60066),"31.601","-106.379",Mexico,0.089,"35"
POINT(-106.40069 31.70866),"31.709","-106.401",Mexico,0.008,"3"
POINT(-106.44064 31.69621),"31.696","-106.441",Mexico,0.01,"3"
POINT(-106.44148 31.6964),"31.696","-106.441",Mexico,0.065,"70"
POINT(-106.48213 31.69704),"31.697","-106.482",Mexico,0.043,"3"
POINT(-106.36999 31.67743),"31.677","-106.37",Mexico,0.075,"23"
POINT(-106.38704 31.67893),"31.679","-106.387",Mexico,0.014,"3"
POINT(-106.38105 31.69086),"31.691","-106.381",Mexico,0.055,"14"
POINT(-106.41974 31.70393),"31.704","-106.42",Mexico,0.047,"3"
POINT(-106.42682 31.67863),"31.679","-106.427",Mexico,0.536,"40"
POINT(-106.42821 31.6617),"31.662","-106.428",Mexico,0.039,"14"
POINT(-106.47718 31.71934),"31.719","-106.477",Mexico,0.076,"15"
POINT(-106.48025 31.68811),"31.688","-106.48",Mexico,0.076,"3"
